s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
5121.0,152.57283613047642,123.22187419100683,0.0,0.6524650238673579,-0.004384648192099152,0.0
5122.0,153.36953626082703,123.82780470016061,0.0,0.6479285038523046,-0.004444524460666367,0.0
5123.0,154.1691394130596,124.43018143073216,0.0,0.6433612801955604,-0.0044778312471378855,0.0
5124.0,154.97157956007788,125.02898719338071,0.0,0.638828196683148,-0.0044847217672669415,0.0
5125.0,155.77677754622167,125.6242128907105,0.0,0.6343356717907128,-0.004467387503788952,0.0
5126.0,156.58465421583102,126.21584942532569,0.0,0.6298829506908846,-0.004434168927498364,0.0
5127.0,157.39513041324582,126.80388769983053,0.0,0.6254692856059831,-0.004395982458717156,0.0
5128.0,158.20812698280605,127.38831861682921,0.0,0.6210939357005792,-0.004358020761304561,0.0
5129.0,159.02356476885168,127.96913307892598,0.0,0.616756166966038,-0.004320789975102973,0.0
5130.0,159.8413646157226,128.54632198872505,0.0,0.6124552520968499,-0.004284283477142658,0.0
5131.0,160.66144736775883,129.11987624883056,0.0,0.6081904703598183,-0.00424849477843526,0.0
5132.0,161.48373386930027,129.68978676184682,0.0,0.6039611074557787,-0.004213417531079233,0.0
5133.0,162.3081449646869,130.256044430378,0.0,0.5997664553743771,-0.004179045535073176,0.0
5134.0,163.13460149825863,130.81864015702834,0.0,0.5956058122424934,-0.004145024682249738,0.0
5135.0,163.96302431435544,131.37756484440206,0.0,0.5914784821659753,-0.004096441561850263,0.0
5136.0,164.79333425731727,131.93280939510328,0.0,0.5873837750655326,-0.003985549983878186,0.0
5137.0,165.62545217148406,132.48436471173633,0.0,0.5833210065063308,-0.0037587671295546644,0.0
5138.0,166.4592989011958,133.03222169690537,0.0,0.5792943703988411,-0.0033941917752136376,0.0
5139.0,167.29479238489498,133.57638096772214,0.0,0.5755070255508522,-0.0028902112376036344,0.0
5140.0,168.13173214688817,134.11723900351876,0.0,0.572422837505009,-0.002246695068062251,0.0
5141.0,168.96976065958384,134.65571731311525,0.0,0.5703266902980962,-0.0014640414843599284,0.0
5142.0,169.80850956825392,135.19277360079315,0.0,0.5692389192573816,-0.0005573900591126186,0.0
5143.0,170.64761051817027,135.729365570834,0.0,0.5691603806476755,0.0004250997293255922,0.0
5144.0,171.48669515460486,136.26645092751934,0.0,0.5700906699713164,0.0014292359117319962,0.0
5145.0,172.3253951228296,136.8049873751307,0.0,0.5720281261528165,0.0024323000505603715,0.0
5146.0,173.16334206811635,137.34593261794967,0.0,0.5749698089693002,0.003431638794042053,0.0
5147.0,174.0001676357371,137.89024436025775,0.0,0.5789114502971193,0.00442583935015107,0.0
5148.0,174.83550347096377,138.43888030633647,0.0,0.5838473802702339,0.005413407257296101,0.0
5149.0,175.6689812190682,138.9927981604674,0.0,0.5897704299930892,0.006391445060330966,0.0
5150.0,176.5002325253224,139.5529556269321,0.0,0.5966718130285567,0.007244667348867694,0.0
5151.0,177.32888903499818,140.12031041001208,0.0,0.6045409884925502,0.007556163153939524,0.0
5152.0,178.15458239336752,140.69582021398887,0.0,0.6133655092337281,0.006811458071431456,0.0
5153.0,178.97694424570236,141.28044274314405,0.0,0.6231126567330221,0.004779092674793158,0.0
5154.0,179.79562117047405,141.8751011360371,0.0,0.6321939454175451,0.0014316061263755506,0.0
5155.0,180.61154100843348,142.47775280670356,0.0,0.6363511693049614,-0.0032485314848119035,0.0
5156.0,181.42787798408318,143.08115548798335,0.0,0.632627053958402,-0.009282844313006086,0.0
5157.0,182.24803356811964,143.67754090830513,0.0,0.620722486510348,-0.01657860391531646,0.0
5158.0,183.07540923123946,144.25914079609763,0.0,0.6005328007800166,-0.024729089146992622,0.0
5159.0,183.91340644413924,144.8181868797895,0.0,0.5718942561588951,-0.03320393660557182,0.0
5160.0,184.76542667751553,145.34691088780949,0.0,0.5346240894257699,-0.04169293310060339,0.0
5161.0,185.63487140206487,145.83754454858624,0.0,0.4885820579103669,-0.04992993250508814,0.0
5162.0,186.52514208848385,146.28231959054852,0.0,0.4337558087542429,-0.05762133926845243,0.0
5163.0,187.43964020746907,146.67346774212498,0.0,0.370367302031115,-0.0647203838784812,0.0
5164.0,188.38176722971707,147.00322073174436,0.0,0.29928117502918755,-0.0713974112941245,0.0
5165.0,189.35337432094133,147.2639481370026,0.0,0.22295505718994296,-0.07773883447222914,0.0
5166.0,190.34719268254264,147.44883045947475,0.0,0.14277324999063457,-0.08318011765276752,0.0
5167.0,191.35262963703445,147.55134375157365,0.0,0.05765972129529345,-0.08659710064367515,0.0
5168.0,192.35908768444986,147.56496449451492,0.0,-0.03401733207689966,-0.08744168701850728,0.0
5169.0,193.3559693316727,147.48316918116504,0.0,-0.1319884838696985,-0.08586310583117746,0.0
5170.0,194.33459479133342,147.30269554256853,0.0,-0.2284100524836888,-0.08194490211233074,0.0
5171.0,195.29360613429003,147.03273281523764,0.0,-0.3143008794674606,-0.07558464740766505,0.0
5172.0,196.23339258888598,146.68544144057623,0.0,-0.3876465065725109,-0.06684448865376365,0.0
5173.0,197.15434338346455,146.27298185998796,0.0,-0.44870866788339603,-0.05672100212756769,0.0
5174.0,198.05684774636913,145.80751451487683,0.0,-0.49808699040330634,-0.04697736861492934,0.0
5175.0,198.9412949059431,145.30119984664657,0.0,-0.5364556840856105,-0.03869138606271339,0.0
5176.0,199.8080741614951,144.76619680991814,0.0,-0.5653729730136787,-0.032021793685057316,0.0
5177.0,200.6576917198001,144.21221504882143,0.0,-0.5891195931256563,-0.026901140686902004,0.0
5178.0,201.49100896438347,143.64152295357619,0.0,-0.6112744994345038,-0.023233480976449637,0.0
5179.0,202.30895447995294,143.05498099268132,0.0,-0.6323522914834552,-0.020855293146628307,0.0
5180.0,203.11245685121625,142.45344963463566,0.0,-0.6523079945632542,-0.01934626132544701,0.0
5181.0,203.90244466288118,141.83778934793824,0.0,-0.6711036333400763,-0.01814245892760869,0.0
5182.0,204.67984649965553,141.2088606010879,0.0,-0.6887077748191355,-0.01694960664540843,0.0
5183.0,205.44559094624708,140.5675238625836,0.0,-0.7050949863329501,-0.01573282587195856,0.0
5184.0,206.20060658736352,139.91463960092423,0.0,-0.7202452383626431,-0.014497170485860958,0.0
5185.0,206.94582200771268,139.25106828460872,0.0,-0.7341432791840388,-0.013247109430637125,0.0
5186.0,207.68216579200228,138.57767038213598,0.0,-0.7467780047696383,-0.011986524241096,0.0
5187.0,208.41056652494015,137.89530636200496,0.0,-0.7581418434844909,-0.01071872431975943,0.0
5188.0,209.131952791234,137.20483669271454,0.0,-0.768230171220893,-0.009446476602148986,0.0
5189.0,209.8472531755916,136.50712184276367,0.0,-0.7770407689672385,-0.008172046420867654,0.0
5190.0,210.55739626272072,135.80302228065122,0.0,-0.784573331560191,-0.0068972466944368415,0.0
5191.0,211.26331063732914,135.09339847487618,0.0,-0.7908290336120342,-0.0056234929665403156,0.0
5192.0,211.96592488412466,134.3791108939374,0.0,-0.7958101563647335,-0.004351861160232823,0.0
5193.0,212.66616758781495,133.66102000633384,0.0,-0.7995197774810907,-0.003074406177270957,0.0
5194.0,213.36496733310787,132.9399862805644,0.0,-0.8019615244951542,-0.0017443165859021674,0.0
5195.0,214.06325270471115,132.21687018512804,0.0,-0.803139391741794,-0.00028676926897322095,0.0
5196.0,214.76195228733255,131.49253218852363,0.0,-0.803057604689597,0.0013418156173222806,0.0
5197.0,215.46199467678545,130.76783279212714,0.0,-0.801598182319626,0.0031499582610744164,0.0
5198.0,216.1643973215091,130.04389553615343,0.0,-0.7982246150552296,0.005140824671104493,0.0
5199.0,216.87048131875272,129.3227428811323,0.0,-0.7924293446871632,0.007318330337326325,0.0
5200.0,217.5816325759178,128.60658915122283,0.0,-0.7841151705161491,0.009678059688653618,0.0
5201.0,218.2992370004061,127.89764867058395,0.0,-0.773266715805054,0.01217694680407371,0.0
5202.0,219.0246804996192,127.19813576337472,0.0,-0.7598626550364314,0.014743574543750254,0.0
5203.0,219.75934898095878,126.51026475375416,0.0,-0.7438777166723911,0.017336788632751166,0.0
5204.0,220.50462835182637,125.83624996588124,0.0,-0.7252852346956812,0.019948789804743794,0.0
5205.0,221.26190451962378,125.17830572391502,0.0,-0.7040603074221424,0.02257463202502911,0.0
5206.0,222.0325633917525,124.53864635201448,0.0,-0.6801836087077467,0.025205273731041936,0.0
5207.0,222.8179908756142,123.91948617433867,0.0,-0.6536458656370492,0.027826823011107272,0.0
5208.0,223.6195728786106,123.32303951504659,0.0,-0.6244529634177408,0.030404438648941257,0.0
5209.0,224.4386953081432,122.75152069829726,0.0,-0.592631559073337,0.03286653719940658,0.0
5210.0,225.27674407161376,122.20714404824969,0.0,-0.5582349804008984,0.035151120391223915,0.0
5211.0,226.13510507642386,121.69212388906287,0.0,-0.5213524488116721,0.0372548719351817,0.0
5212.0,227.01514707001564,121.2086765689521,0.0,-0.4823309522209739,0.03920849213064371,0.0
5213.0,227.91699957511776,120.75916460550572,0.0,-0.44178144311722306,0.0410471841586506,0.0
5214.0,228.83873997270382,120.34619257109883,0.0,-0.39993234575043796,0.042808733121408475,0.0
5215.0,229.77825281860396,119.9723877822708,0.0,-0.35659827621180823,0.04454921888269026,0.0
5216.0,230.73342266864805,119.64037755556093,0.0,-0.3115673564502576,0.0463582397638279,0.0
5217.0,231.70213407866612,119.3527892075086,0.0,-0.26463860480286927,0.04830123264865338,0.0
5218.0,232.68227160448816,119.11225005465306,0.0,-0.21562656070998246,0.050265370043671216,0.0
5219.0,233.6717198019442,118.92138741353372,0.0,-0.16436777596499982,0.051949414272028475,0.0
5220.0,234.66836322686413,118.78282860068987,0.0,-0.11072926267960657,0.05310936407615454,0.0
5221.0,235.67008643507802,118.69920093266087,0.0,-0.05476726910690713,0.05367314665054733,0.0
5222.0,236.6747495440226,118.67283430506043,0.0,0.0019518277560579866,0.05363692944083694,0.0
5223.0,237.67997153142167,118.70312388716007,0.0,0.05717433939027488,0.053005272058475404,0.0
5224.0,238.68323403344905,118.78779336964938,0.0,0.11015079642276182,0.05180133594626406,0.0
5225.0,239.68201709270875,118.92454704910469,0.0,0.16100809117204906,0.05017179575388026,0.0
5226.0,240.67380075180495,119.1110892221024,0.0,0.20991458432468593,0.04841475959855982,0.0
5227.0,241.65606505334162,119.34512418521885,0.0,0.2570621858493634,0.04671817512307381,0.0
5228.0,242.62629003992285,119.6243562350304,0.0,0.3026599856118197,0.045032512191306315,0.0
5229.0,243.58195575415277,119.94648966811341,0.0,0.34692971359165486,0.0432563205076385,0.0
5230.0,244.52054223863541,120.30922878104423,0.0,0.39000308793451566,0.04133656524253715,0.0
5231.0,245.4399502302981,120.71023413665289,0.0,0.43137649960155433,0.03923726701401666,0.0
5232.0,246.34046648792037,121.14691825621374,0.0,0.4702375586715449,0.036924919677741974,0.0
5233.0,247.22321793570134,121.61660632067031,0.0,0.5062736039321292,0.034374994037806306,0.0
5234.0,248.08933243474513,122.11662341356923,0.0,0.5394150796374404,0.03161715874506417,0.0
5235.0,248.93993784615586,122.64429461845705,0.0,0.5696288300199761,0.02874995694717108,0.0
5236.0,249.77616203103761,123.19694501888036,0.0,0.5969097446718861,0.025858911182181837,0.0
5237.0,250.5991328504945,123.77189969838574,0.0,0.6212729733835728,0.022976414632560296,0.0
5238.0,251.40997816563063,124.36648374051977,0.0,0.6427468365833956,0.020117194218777452,0.0
5239.0,252.2098258375501,124.97802222882903,0.0,0.6613666189500987,0.017334055575177285,0.0
5240.0,252.99980372735706,125.60384024686009,0.0,0.677169300204121,0.014742639743923449,0.0
5241.0,253.78103969615555,126.24126287815956,0.0,0.6901891882212927,0.01244155961097182,0.0
5242.0,254.55466160504974,126.88761520627399,0.0,0.7004954404990081,0.010457199126541963,0.0
5243.0,255.32177203060493,127.54030925913283,0.0,0.708719912245336,0.008784609193650761,0.0
5244.0,256.0831204872368,128.19797111768895,0.0,0.7158597622250511,0.0074182850104334095,0.0
5245.0,256.8391970720989,128.86011890502286,0.0,0.7223418822955228,0.006350482179591895,0.0
5246.0,257.59048588626695,129.5262913625589,0.0,0.7281723610095591,0.00553082463665881,0.0
5247.0,258.33747103081623,130.1960272317214,0.0,0.7333480868557714,0.00484269332888393,0.0
5248.0,259.08063660682245,130.8688652539347,0.0,0.7378663917157101,0.004184145906699386,0.0
5249.0,259.82046671536096,131.5443441706231,0.0,0.7417249875188773,0.003524062019117852,0.0
5250.0,260.5574454575074,132.22200272321098,0.0,0.7449219101386902,0.0028620631074796382,0.0
5251.0,261.29205693433715,132.90137965312266,0.0,0.7474554709360719,0.002198420570657127,0.0
5252.0,262.02478524692594,133.58201370178247,0.0,0.7493242162782934,0.001533369925446329,0.0
5253.0,262.7561144963491,134.2634436106147,0.0,0.7505268952944384,0.0008671190478713055,0.0
5254.0,263.4865287836822,134.94520812104378,0.0,0.751062436075607,0.00019985661778438543,0.0
5255.0,264.21651221000076,135.62684597449393,0.0,0.7509299304850743,-0.000468239278388611,0.0
5256.0,264.94654887638023,136.30789591238954,0.0,0.7501286277057617,-0.0011369924261890397,0.0
5257.0,265.6771228838963,136.98789667615497,0.0,0.7486579366220041,-0.0018062196793576233,0.0
5258.0,266.4087183336243,137.66638700721455,0.0,0.7465174371017395,-0.0024757221099517834,0.0
5259.0,267.1418193266398,138.34290564699256,0.0,0.7437069002151853,-0.0031452761509709482,0.0
5260.0,267.87690996401835,139.01699133691335,0.0,0.7402263173909,-0.00381462477555089,0.0
5261.0,268.6144743468355,139.68818281840126,0.0,0.7360759384681387,-0.004480458573577848,0.0
5262.0,269.35499657616657,140.35601883288066,0.0,0.7312563185532176,-0.00512227895171659,0.0
5263.0,270.09896075308734,141.02003812177583,0.0,0.7257683735240251,-0.005704390767705523,0.0
5264.0,270.8468509786732,141.67977942651115,0.0,0.7196134439460282,-0.006204303733580624,0.0
5265.0,271.5991513539997,142.3347814885109,0.0,0.7128355097476254,-0.0066179634104645635,0.0
5266.0,272.3562779098438,142.98463535403002,0.0,0.705676922245267,-0.006945530294032474,0.0
5267.0,273.11832608901017,143.62917840729955,0.0,0.6983948246129409,-0.007187218318255877,0.0
5268.0,273.8852970419127,144.2683204862883,0.0,0.691047178975969,-0.007346314024631436,0.0
5269.0,274.6571919060433,144.90197143889347,0.0,0.6836335902988834,-0.007443315449047098,0.0
5270.0,275.43401181889453,145.53004111301235,0.0,0.6761536776619047,-0.0075139428478770654,0.0
5271.0,276.2157579179587,146.1524393565423,0.0,0.6686070833525664,-0.007580741925986908,0.0
5272.0,277.00243134072815,146.76907601738057,0.0,0.6609934739962472,-0.007647858734742362,0.0
5273.0,277.79403322469506,147.37986094342443,0.0,0.6533125417099859,-0.007715267723459461,0.0
5274.0,278.5905647073519,147.98470398257126,0.0,0.6455640052779431,-0.0077829415889399955,0.0
5275.0,279.39202692619097,148.58351498271827,0.0,0.6377476113471501,-0.007850851827009944,0.0
5276.0,280.1984210187046,149.17620379176284,0.0,0.6298631356413092,-0.007918968715574348,0.0
5277.0,281.009748122385,149.76268025760217,0.0,0.6219103841910464,-0.007987261299764872,0.0
5278.0,281.8260093747246,150.34285422813363,0.0,0.6138891945782647,-0.008055697379355138,0.0
5279.0,282.64720591321577,150.9166355512545,0.0,0.6057994371924096,-0.008124243498637296,0.0
5280.0,283.4733388753507,151.48393407486208,0.0,0.5976410164957826,-0.008192864938961065,0.0
5281.0,284.3044093986218,152.04465964685363,0.0,0.5894138722954382,-0.008261525714139135,0.0
5282.0,285.1404186205213,152.59872211512646,0.0,0.5811179810186831,-0.00833018856889471,0.0
5283.0,285.9813676785417,153.14603132757787,0.0,0.5727533569888541,-0.008398814980573899,0.0
5284.0,286.82725771017516,153.68649713210522,0.0,0.5643200536980466,-0.00846780332791044,0.0
5285.0,287.678089852914,154.2200293766057,0.0,0.5558181650733166,-0.008542739875655443,0.0
5286.0,288.53386524425076,154.74653790897668,0.0,0.5472478267328318,-0.008636567451174455,0.0
5287.0,289.3945850216775,155.2659325771154,0.0,0.5386092172273258,-0.008760296409988377,0.0
5288.0,290.26025032268666,155.77812322891924,0.0,0.5298964249731488,-0.008917549976950481,0.0
5289.0,291.13085913650855,156.28300356254385,0.0,0.5210370700817962,-0.009109071573527411,0.0
5290.0,292.0063756486823,156.78029387226067,0.0,0.5119223236092986,-0.009335581038978148,0.0
5291.0,292.88674349361287,157.26960903052137,0.0,0.5025069373377649,-0.009597373889326723,0.0
5292.0,293.77190601550257,157.75056242111924,0.0,0.4927855817562916,-0.009889566763566733,0.0
5293.0,294.6618065585541,158.22276742784743,0.0,0.482753408020473,-0.01019992483666259,0.0
5294.0,295.5563884669699,158.68583743449923,0.0,0.4724055013939905,-0.010518146576800707,0.0
5295.0,296.45559508495273,159.13938582486784,0.0,0.46173690635590997,-0.010841313735923857,0.0
5296.0,297.3593697567051,159.58302598274645,0.0,0.4507426540091008,-0.01116937894080966,0.0
5297.0,298.26765582642963,160.01637129192827,0.0,0.4394177919687177,-0.011502303957174834,0.0
5298.0,299.18039663832883,160.43903513620654,0.0,0.4277574169031358,-0.011840016303074725,0.0
5299.0,300.09753553660533,160.85063089937447,0.0,0.4157567098879867,-0.012182406401754655,0.0
5300.0,301.01901586546165,161.25077196522534,0.0,0.4034109747174427,-0.012529324612005045,0.0
5301.0,301.9447809691005,161.63907171755227,0.0,0.39071567929657314,-0.012880578161839072,0.0
5302.0,302.87477419172444,162.0151435401485,0.0,0.3776665002102812,-0.013235928017873964,0.0
5303.0,303.808938877536,162.37860081680728,0.0,0.3642593705301644,-0.013595085729866573,0.0
5304.0,304.74721837073764,162.72905693132185,0.0,0.3504905308795835,-0.01395771029757446,0.0
5305.0,305.6895560155322,163.06612526748535,0.0,0.336356583726523,-0.014323405115502435,0.0
5306.0,306.63589515612216,163.38941920909105,0.0,0.321854550814364,-0.014691715059755538,0.0
5307.0,307.58617913671,163.69855213993216,0.0,0.30698193357293335,-0.015059277093227146,0.0
5308.0,308.54035130149845,163.99313744380188,0.0,0.29173677627504,-0.01539925502540407,0.0
5309.0,309.49835499469003,164.27278850449346,0.0,0.2761177316147802,-0.015657884230336084,0.0
5310.0,310.4601335604873,164.53711870580008,0.0,0.2601241282890878,-0.015795523726622164,0.0
5311.0,311.42563034309296,164.78574143151496,0.0,0.24379589381547997,-0.015802106785492678,0.0
5312.0,312.3947787183209,165.01834945896235,0.0,0.2274616504349695,-0.015676857060913443,0.0
5313.0,313.3674402890388,165.23520720326073,0.0,0.21153910488121228,-0.015419301595051307,0.0
5314.0,314.3434452178655,165.43682948633707,0.0,0.19616004733337478,-0.015032070614821463,0.0
5315.0,315.32262353407816,165.62373219212193,0.0,0.1813291675177011,-0.014541452061060502,0.0
5316.0,316.30480526695413,165.796431204546,0.0,0.1670493415193309,-0.014000837080256736,0.0
5317.0,317.28982044577043,165.95544240753978,0.0,0.1533222960538188,-0.013449659215847202,0.0
5318.0,318.2774990998044,166.10128168503388,0.0,0.1401487374432485,-0.012897936226697966,0.0
5319.0,319.2676712583332,166.23446492095889,0.0,0.12752847795235395,-0.012346547587461619,0.0
5320.0,320.260166950634,166.35550799924542,0.0,0.1154605582402335,-0.011796216323644871,0.0
5321.0,321.2548162059841,166.4649268038241,0.0,0.10394336495249272,-0.011247551929025042,0.0
5322.0,322.25144905366056,166.56323721862546,0.0,0.09297474272481161,-0.010701055799183772,0.0
5323.0,323.2498955229408,166.6509551275801,0.0,0.08255210008775771,-0.010157127133752797,0.0
5324.0,324.2499856431018,166.72859641461866,0.0,0.07267250895436381,-0.009616069129199168,0.0
5325.0,325.2515494434209,166.79667696367173,0.0,0.06333279753635289,-0.009078095309748761,0.0
5326.0,326.2544169531753,166.85571265866986,0.0,0.05452963667067675,-0.00854333586903307,0.0
5327.0,327.25841820164214,166.9062193835437,0.0,0.04625961964937153,-0.008011843918582227,0.0
5328.0,328.2633832180987,166.94871302222373,0.0,0.03851933573456633,-0.007483601561191199,0.0
5329.0,329.269142031822,166.9837094586407,0.0,0.03130543760625536,-0.006958525726809321,0.0
5330.0,330.27552467208955,167.0117245767251,0.0,0.02461470303985096,-0.006436473726071019,0.0
5331.0,331.2823611681783,167.03327426040755,0.0,0.018444091142119378,-0.005917248492040836,0.0
5332.0,332.2894815493656,167.0488743936187,0.0,0.012790793491920523,-0.005400603493913464,0.0
5333.0,333.29671584492854,167.05904086028903,0.0,0.007652280539778601,-0.004889857038833106,0.0
5334.0,334.3038940841445,167.0642895443492,0.0,0.003026343615275403,-0.0044073447445730244,0.0
5335.0,335.31084629629044,167.06513632972982,0.0,-0.0010888671199092423,-0.00399134387950562,0.0
5336.0,336.3174025106438,167.06209710036146,0.0,-0.004694808454057575,-0.003665205571613031,0.0
5337.0,337.3233927564816,167.05568774017473,0.0,-0.0078430494434996,-0.0034327296365189285,0.0
5338.0,338.32867628872924,167.04632225721932,0.0,-0.010800982798552404,-0.0032936265272365192,0.0
5339.0,339.3332374575108,167.0339785979195,0.0,-0.01384294688048637,-0.0032476552094951087,0.0
5340.0,340.3370940764269,167.01851806043445,0.0,-0.017026857090396943,-0.0032910178257156467,0.0
5341.0,341.34026395943835,166.99980194166858,0.0,-0.020352733665814058,-0.003400915333087323,0.0
5342.0,342.3427649205055,166.9776915385266,0.0,-0.02382056122013105,-0.003538630512543099,0.0
5343.0,343.3446147735889,166.952048147913,0.0,-0.02743028728676729,-0.0036804023975878395,0.0
5344.0,344.34583133264914,166.92273306673235,0.0,-0.031181820170808946,-0.0038220574239639146,0.0
5345.0,345.34643241164684,166.88960759188922,0.0,-0.03507502673446558,-0.003963552847326016,0.0
5346.0,346.34643582454254,166.85253302028815,0.0,-0.03910973012017658,-0.0041048436729268925,0.0
5347.0,347.34585938529665,166.81137064883376,0.0,-0.04328570741693649,-0.00424588255795291,0.0
5348.0,348.34472090786994,166.76598177443054,0.0,-0.047602687274769316,-0.004386619764092699,0.0
5349.0,349.3430382062229,166.71622769398311,0.0,-0.05206034747374002,-0.0045270031165141516,0.0
5350.0,350.340829094316,166.66196970439603,0.0,-0.05665831245413482,-0.004666977969814982,0.0
5351.0,351.3381113861098,166.6030691025738,0.0,-0.061396150814782155,-0.004806487181557345,0.0
5352.0,352.334902895565,166.53938718542105,0.0,-0.06627337278779016,-0.004945471094042678,0.0
5353.0,353.33122143664207,166.47078524984232,0.0,-0.07128942769805012,-0.005083867524899529,0.0
5354.0,354.3270848233015,166.39712459274216,0.0,-0.0764437014164727,-0.005221611767153776,0.0
5355.0,355.3225108695039,166.31826651102514,0.0,-0.08173551381703593,-0.0053586365994114675,0.0
5356.0,356.31751738920985,166.23407230159586,0.0,-0.0871641162480709,-0.005494872306708851,0.0
5357.0,357.3121221963799,166.14440326135878,0.0,-0.09272868902839736,-0.0056298613955337515,0.0
5358.0,358.30634310497464,166.0491206872186,0.0,-0.09842833898067249,-0.005760941544250214,0.0
5359.0,359.3001979289546,165.94808587607977,0.0,-0.10426209701366038,-0.005883551751621521,0.0
5360.0,360.2937044822803,165.84116012484688,0.0,-0.11022891576610383,-0.005994941991730197,0.0
5361.0,361.2868805789123,165.72820473042455,0.0,-0.11632227288589153,-0.006094812654436594,0.0
5362.0,362.27972979606335,165.6090935131386,0.0,-0.12251012396712012,-0.006183428530588177,0.0
5363.0,363.2721873949498,165.48376038779762,0.0,-0.128759230620688,-0.00626106514756839,0.0
5364.0,364.2641681699994,165.35215727291597,0.0,-0.13506276254000302,-0.006328394252253278,0.0
5365.0,365.2555869118286,165.21423609036034,0.0,-0.14142164263117915,-0.006388301155554933,0.0
5366.0,366.2463584110539,165.06994876199752,0.0,-0.1478367927913882,-0.006445578872071415,0.0
5367.0,367.23639745829206,164.91924720969422,0.0,-0.15430913205433347,-0.006503218744901555,0.0
5368.0,368.2256188441595,164.7620833553172,0.0,-0.1608395761292078,-0.006561771274655223,0.0
5369.0,369.21393735927285,164.59840912073312,0.0,-0.16742903690157293,-0.00662123239160543,0.0
5370.0,370.2012677942486,164.42817642780878,0.0,-0.174078421895235,-0.006681597363504391,0.0
5371.0,371.18752493970345,164.2513371984109,0.0,-0.1807886336940778,-0.006742860857073118,0.0
5372.0,372.1726235862538,164.06784335440616,0.0,-0.1875605693222775,-0.00680501689629788,0.0
5373.0,373.15647852451644,163.8776468176614,0.0,-0.19439511958276587,-0.006868058819678363,0.0
5374.0,374.13900454510764,163.68069951004324,0.0,-0.20129316835201727,-0.006931979236434297,0.0
5375.0,375.12011643864423,163.47695335341848,0.0,-0.20825559183054765,-0.00699676998176371,0.0
5376.0,376.09972899574257,163.26636026965386,0.0,-0.2152832577484034,-0.007062422071125551,0.0
5377.0,377.07775700701944,163.04887218061603,0.0,-0.22237702452390162,-0.007128925653582593,0.0
5378.0,378.05411526309115,162.8244410081718,0.0,-0.22953774037549135,-0.007196269964304538,0.0
5379.0,379.0287185545745,162.59301867418787,0.0,-0.23676624238555588,-0.0072644432762386715,0.0
5380.0,380.00148167208584,162.35455710053103,0.0,-0.2440633555152452,-0.007333432851047979,0.0
5381.0,380.972319406242,162.10900820906792,0.0,-0.25142989156969425,-0.007403224889397891,0.0
5382.0,381.9411465476593,161.85632392166534,0.0,-0.2588666481131342,-0.0074738043825238985,0.0
5383.0,382.90787788695445,161.59645616018997,0.0,-0.26637440733315826,-0.007542985763882838,0.0
5384.0,383.8724282147439,161.32935684650863,0.0,-0.27395393485381847,-0.007598614926081875,0.0
5385.0,384.83471232164436,161.05497790248796,0.0,-0.28160597849714497,-0.007621102878729025,0.0
5386.0,385.7946449982723,160.7732712499947,0.0,-0.28933126561923683,-0.0075989766214253985,0.0
5387.0,386.7521410366144,160.48418881335508,0.0,-0.29710013297592397,-0.007530265978062524,0.0
5388.0,387.7071454633291,160.18773678712301,0.0,-0.30477372307416173,-0.007414763224747504,0.0
5389.0,388.65971156630053,159.8841156911451,0.0,-0.31221825691087307,-0.007252283586287317,0.0
5390.0,389.60991685538806,159.57356952290627,0.0,-0.31940847123537497,-0.007044832856344956,0.0
5391.0,390.5578388404513,159.2563422798914,0.0,-0.3263435946444771,-0.006804403709406944,0.0
5392.0,391.50355503134955,158.9326779595854,0.0,-0.3330230038529514,-0.006550440434918021,0.0
5393.0,392.4471429379424,158.60282055947317,0.0,-0.33944621047145285,-0.006294286524364494,0.0
5394.0,393.3886800700891,158.26701407703956,0.0,-0.34561284811253734,-0.006037796369292692,0.0
5395.0,394.3282439376491,157.9255025097695,0.0,-0.3515226598692456,-0.005781074241335762,0.0
5396.0,395.26591205048203,157.5785298551479,0.0,-0.3571754862046415,-0.005524212580060385,0.0
5397.0,396.20176191844706,157.22634011065963,0.0,-0.36257125328270945,-0.005267292436833683,0.0
5398.0,397.1358710514039,156.86917727378957,0.0,-0.3677099617672403,-0.005010383942892132,0.0
5399.0,398.06831695921176,156.50728534202264,0.0,-0.3725916761088889,-0.004753546796651326,0.0
5400.0,398.99917715173024,156.14090831284378,0.0,-0.3772165143363608,-0.004496830765817924,0.0
5401.0,399.92852913881865,155.77029018373779,0.0,-0.381584638363301,-0.0042402762003826144,0.0
5402.0,400.85645043033645,155.3956749521896,0.0,-0.3856962448189718,-0.003983914553027839,0.0
5403.0,401.7830185361432,155.01730661568413,0.0,-0.38955155640803385,-0.0037277689039700895,0.0
5404.0,402.7083109660981,154.63542917170625,0.0,-0.39315081380076805,-0.0034718544877344964,0.0
5405.0,403.6324052300609,154.25028661774087,0.0,-0.3964942680545383,-0.0032161792197474004,0.0
5406.0,404.5553788378907,153.86212295127288,0.0,-0.3995821735639806,-0.0029607442210161966,0.0
5407.0,405.47730929944726,153.47118216978717,0.0,-0.4024147815368503,-0.0027055443396044715,0.0
5408.0,406.39827412458976,153.07770827076865,0.0,-0.4049923339910944,-0.002450568667897033,0.0
5409.0,407.31835082317775,152.68194525170222,0.0,-0.40731505826764197,-0.002195801054968277,0.0
