s_m,x_m,y_m,z_m,heading_rad,curvature_radpm,slope_pct
4984.0,-623.9620415091051,-560.4501656661654,0.0,-4.1028183252417705,-0.005686968364995477,0.0
4985.0,-624.5334213838009,-559.6269257127215,0.0,-4.109014822735103,-0.006721957285300182,0.0
4986.0,-625.0987849731612,-558.8005637732382,0.0,-4.116248039754368,-0.007760173750962274,0.0
4987.0,-625.6572385821007,-557.9705665802222,0.0,-4.124521619694949,-0.008801400820035632,0.0
4988.0,-626.2078885155338,-557.1364208661797,0.0,-4.1338389455630615,-0.009845169681289283,0.0
4989.0,-626.7498410783749,-556.2976133636172,0.0,-4.144202870431785,-0.010890723724111913,0.0
4990.0,-627.2822025755385,-555.4536308050411,0.0,-4.155615410640337,-0.011936980275717626,0.0
4991.0,-627.8040793119388,-554.6039599229581,0.0,-4.168077402142206,-0.01296982295375664,0.0
4992.0,-628.3145775924909,-553.7480874498744,0.0,-4.181588121372718,-0.013920510264124757,0.0
4993.0,-628.8128037221086,-552.8855001182965,0.0,-4.196144873254321,-0.014682990185649938,0.0
4994.0,-629.297864005707,-552.0156846607307,0.0,-4.211742510055044,-0.015197734000712716,0.0
4995.0,-629.7688648165324,-551.138127852708,0.0,-4.22819557655556,-0.015456090763332571,0.0
4996.0,-630.2252125614449,-550.2525053797474,0.0,-4.244733383137033,-0.015458454670137985,0.0
4997.0,-630.6673019267122,-549.3591151771583,0.0,-4.260646760534188,-0.015205710076090282,0.0
4998.0,-631.0957307874241,-548.4583831139089,0.0,-4.275814328258333,-0.014711935977320425,0.0
4999.0,-631.5110970186701,-547.5507350589677,0.0,-4.290236465943247,-0.014046001570636386,0.0
5000.0,-631.91399849554,-546.6365968813034,0.0,-4.3039148940657235,-0.013314263349209692,0.0
5001.0,-632.3050330931234,-545.7163944498845,0.0,-4.316852430308905,-0.012576750519328475,0.0
5002.0,-632.6847986865098,-544.7905536336796,0.0,-4.329052759984185,-0.011842837212018762,0.0
5003.0,-633.0538931507891,-543.8595003016569,0.0,-4.340520221697318,-0.011113108884088847,0.0
5004.0,-633.412914361051,-542.9236603227852,0.0,-4.351259608862839,-0.010387960480999959,0.0
5005.0,-633.762460192385,-541.9834595660329,0.0,-4.361275987200281,-0.009667611625951786,0.0
